"Area","Line","Code","Box Length","Front Entrance?","Plate Mesh","Slide Out?","End Type","InternalBaffle","Calibration","Design","Lid Security","Rebar","Pink Triangles","Box Condition","Note","Photo","Date Reported","Volunteer Name"
"Murchies","EF","EF11","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF12","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF13","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF14","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF15","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF16","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF17","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF18","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF19","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF20","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF21","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF22","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF23","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF24","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF25","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF26","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF27","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF28","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF29","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF30","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF31","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF33","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF34","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF35","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF36","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF37","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF38","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF39","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF40","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF41","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF42","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF43","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF44","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF45","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF46","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF47","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF48","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF49","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF50","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF51","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF52","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF53","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","65mm_screws kea_brackets","","","A","","","",""
"Murchies","EF","EF54","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF55","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EF","EF56","","new_style","","","","Stainless Steel 170mm Baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL01","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL02","","oldstyleext","","","","no_trap_baffle_but_has_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL03","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL04","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL04A","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL05","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL06","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL07","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL08","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL09","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL10","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL11","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL12","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL13","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL14","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL15","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL17","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL18","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL19","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL20","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL21","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL22","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","EL","EL23","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","EL","EL24","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL25","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","EL","EL26","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL27","","new_style","","","","stainless_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","New box installed May2020","",""
"Murchies","EL","EL28","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL29","","new_style","","","","sainless_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL30","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL31","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL32","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL33","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL34","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL35","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL36","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL37","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL38","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL39","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL40","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL41","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL42","","oldstyleext","","","","no_trap_baffle_but_has_slot door_baffle_wooden","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL43","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL44","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL46","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL47","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL48","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL49","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL50","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL51","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL52","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL53","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL54","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL55","","oldstyleext","","","","no_trap_baffle_but_has_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL56","","oldstyleext","","","","door_baffle_wooden no_trap_baffle_but_has_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL56A","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL57","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL58","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL59","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL60","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL61","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL62","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL63","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL64","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL65","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL66","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL67","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL68","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL69","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL70","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL71","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL72","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL73","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL74","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL75","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL76","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL77","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL78","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL79","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL80","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","EL","EL81","","new_style","","","","galve_mesh_trap_baffle","","good_design modified_plate second_trap_different","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","EL","EL82","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER01","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER02","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","ER","ER03","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER04","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER05","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER06","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER07","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","ER","ER08","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER09","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER10","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","ER","ER11","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER12","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER13","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER14","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER15","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER16","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER17","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER18","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER19","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER20","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER21","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER22","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER23","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER24","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER25","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER26","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER27","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER28","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER29","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER30","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER31","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","ER","ER32","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER33","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER34","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER35","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","ER","ER36","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER37","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","ER","ER38","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER39","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER40","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER41","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER42","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER43","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER44","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design","kea_brackets 65mm_screws","","","C","","","",""
"Murchies","ER","ER45","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER46","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","kea_brackets 65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER47","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER48","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER49","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER50","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER51","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER52","","side_entrance stainless_plate 800mm","","","","galve_mesh_trap_baffle","","faulty_design","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER53","","side_entrance stainless_plate 800mm","","","","galve_mesh_trap_baffle","","faulty_design","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER54","","missing","","","","","","","","","","","","","there are 2x 150s here for new box, Aug 2020",""
"Murchies","ER","ER55","","new_style","","","","stainless_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","New box installed Aug2020",""
"Murchies","ER","ER56","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER57","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","C","","","20-May",""
"Murchies","ER","ER58","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER59","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER60","","side_entrance stainless_plate oldstyleext","","","","no_trap_baffle_no_slot","","modified_plate","65mm_screws","","","B","","","20-May",""
"Murchies","ER","ER61","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER62","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design second_trap_different","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER63","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","2x doc150s replaced May2020",""
"Murchies","ER","ER64","","oldstyleext","","","","no_trap_baffle_no_slot","","good_design_trigger_bent","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ER","ER65","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER66","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","1x baffle added Aug 2020",""
"Murchies","ER","ER67","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ER","ER68","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","1x baffle added Aug 2020",""
"Murchies","ER","ER69","","oldstyleext","","","","no_trap_baffle_but_has_slot","","good_design","kea_brackets 65mm_screws","","","B","","","",""
"Murchies","ES","ES01A","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES01B","","infill_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES02","","new_style","","","","galve_mesh_trap_baffle","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES02A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES03","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES03A","","infill_style","","","","no_trap_baffle_no_slot door_baffle_wooden","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES04","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES04A","","infill_style","","","","door_baffle_wooden no_trap_baffle_no_slot","","faulty_design","kea_brackets 65mm_screws","","","A","","","",""
"Murchies","ES","ES05","","new_style","","","","galve_mesh_trap_baffle","","good_design","kea_brackets 65mm_screws","","","A","","","",""
